PropID,City,State,Property Type,Servicer,Servicer Type,Loan Type,UnPaid Balance,Current Prop Value,Loan Status
2456,Pittsburgh,PA,MF,PHH,Mtg Company,FR,192172,196481,60
2457,Pittsburgh,PA,MF,PHH,Mtg Company,FR,150121,210000,0
2458,Pittsburgh,PA,MF,EDS CU,Credit Union,ARM,550000,570200,0
2459,Pittsburgh,PA,SFA,National City,Bank,FR,192172,196481,0
2460,Pittsburgh,PA,CO,Chase,Bank,FR,240287,296515,0
2461,Pittsburgh,PA,SFA,National City,Bank,FR,325924,219316,30
2462,Pittsburgh,PA,SFA,Fifth Third,Thrift,FR,250638,275977,0
2463,Pittsburgh,PA,CO,BofA,Bank,ARM,192172,196481,30
2464,Pittsburgh,PA,CO,EDS CU,Credit Union,ARM,150121,101982,30
2465,Pittsburgh,PA,SFA,First Horizon,Mtg Company,ARM,550000,449533,90
2466,Pittsburgh,PA,CO,First Horizon,Mtg Company,FR,192172,160000,60
2467,Pittsburgh,PA,MF,Wells,Bank,FR,240287,296515,0
2468,Pittsburgh,PA,MF,Fifth Third,Thrift,FR,325924,310281,60
2469,Pittsburgh,PA,MF,PHH,Mtg Company,ARM,250638,275977,0
2470,Pittsburgh,PA,MF,PHH,Mtg Company,FR,192172,196481,60
2471,Pittsburgh,PA,SFA,Chase,Bank,FR,150121,101982,30
2472,Pittsburgh,PA,CO,First Horizon,Mtg Company,FR,550000,449533,90
2473,Pittsburgh,PA,SFA,National City,Bank,FR,192172,196481,30
2474,Pittsburgh,PA,SFA,National City,Bank,ARM,150121,101982,30
2475,Pittsburgh,PA,CO,EDS CU,Credit Union,ARM,325924,310281,0
2476,Pittsburgh,PA,CO,PHH,Mtg Company,ARM,250638,275977,0
2477,Pittsburgh,PA,SFA,Chase,Bank,FR,240287,296515,0
2478,Pittsburgh,PA,CO,PHH,Mtg Company,FR,150121,101982,30
2478,Pittsburgh,PA,CO,PHH,Mtg Company,FR,150121,101982,90
2479,Pittsburgh,PA,MF,PHH,Mtg Company,FR,550000,449533,60
2480,Pittsburgh,PA,MF,Wells,Bank,ARM,192172,196481,60
2481,Pittsburgh,PA,MF,EDS CU,Credit Union,FR,150121,101982,90
2482,Pittsburgh,PA,MF,National City,Bank,FR,550000,449533,60
2483,Pittsburgh,PA,SFA,National City,Bank,FR,250638,275977,0
2484,Pittsburgh,PA,CO,Chase,Bank,FR,240287,296515,REO
2485,Pittsburgh,PA,SFA,Fifth Third,Thrift,ARM,150121,200000,0
2486,Pittsburgh,PA,SFA,BofA,Bank,ARM,550000,650000,0
2487,Pittsburgh,PA,CO,BofA,Bank,ARM,192172,196481,0
2488,Pittsburgh,PA,CO,EDS CU,Credit Union,FR,150121,230000,0
2489,Pittsburgh,PA,SFA,First Horizon,Mtg Company,FR,550000,555000,30
2490,Pittsburgh,PA,CO,Wells,Bank,FR,250638,275977,0
2491,Pittsburgh,PA,MF,Wells,Bank,ARM,240287,296515,REO
2492,Pittsburgh,PA,MF,Fifth Third,Thrift,FR,325924,340000,0
2493,Pittsburgh,PA,MF,PHH,Mtg Company,FR,550000,449533,90
2494,Pittsburgh,PA,MF,Chase,Bank,FR,192172,196481,30
2495,Pittsburgh,PA,SFA,First Horizon,Mtg Company,FR,150121,215000,0
2496,Pittsburgh,PA,CO,First Horizon,Mtg Company,ARM,550000,800000,0
2497,Pittsburgh,PA,SFA,Wells,Bank,ARM,192172,196481,0
2498,Pittsburgh,PA,SFA,First Horizon,Mtg Company,ARM,240287,296515,0
2499,Pittsburgh,PA,CO,BofA,Bank,FR,150121,160000,30
2499,Pittsburgh,PA,CO,BofA,Bank,FR,150121,160000,90
2500,Pittsburgh,PA,CO,BofA,Bank,FR,550000,650000,60
2501,Pittsburgh,PA,SFA,Chase,Bank,FR,192172,196481,60
2501,Pittsburgh,PA,SFA,Chase,Bank,FR,192172,196481,REO
2502,Pittsburgh,PA,CO,PHH,Mtg Company,ARM,150121,175000,30
2503,Pittsburgh,PA,MF,Wells,Bank,FR,550000,700000,0
2504,Pittsburgh,PA,MF,PHH,Mtg Company,FR,250638,275977,0
2505,Pittsburgh,PA,MF,EDS CU,Credit Union,FR,240287,296515,REO
2506,Pittsburgh,PA,MF,National City,Bank,FR,150121,101982,90
2507,Pittsburgh,PA,SFA,Chase,Bank,ARM,550000,555555,0
2508,Pittsburgh,PA,CO,National City,Bank,ARM,192172,196481,0
2509,Pittsburgh,PA,SFA,Fifth Third,Thrift,ARM,150121,210000,30
2509,Pittsburgh,PA,SFA,Fifth Third,Thrift,ARM,150121,210000,90
2510,Pittsburgh,PA,SFA,BofA,Bank,FR,550000,605000,60
2511,Pittsburgh,PA,CO,EDS CU,Credit Union,FR,250638,275977,0
2512,Pittsburgh,PA,CO,BofA,Bank,FR,240287,296515,REO
2513,Pittsburgh,PA,SFA,First Horizon,Mtg Company,ARM,325924,310281,60
2514,Pittsburgh,PA,CO,Wells,Bank,FR,550000,449533,90
2515,Pittsburgh,PA,MF,Fifth Third,Thrift,FR,192172,196481,60
2516,Pittsburgh,PA,MF,BofA,Bank,FR,150121,210000,0
2517,Pittsburgh,PA,MF,BofA,Bank,FR,550000,570200,0
2518,Pittsburgh,PA,MF,Fifth Third,Thrift,ARM,192172,196481,0
2519,Pittsburgh,PA,SFA,National City,Bank,ARM,240287,296515,0
2520,Pittsburgh,PA,CO,Wells,Bank,ARM,325924,219316,30
2521,Pittsburgh,PA,SFA,Wells,Bank,FR,250638,275977,0
2522,Pittsburgh,PA,SFA,First Horizon,Mtg Company,FR,192172,196481,30
2523,Pittsburgh,PA,CO,BofA,Bank,FR,150121,101982,30
2524,Pittsburgh,PA,CO,Chase,Bank,ARM,550000,449533,90
2525,Pittsburgh,PA,SFA,Chase,Bank,FR,192172,160000,60
2526,Pittsburgh,PA,CO,PHH,Mtg Company,FR,240287,296515,0
2527,Pittsburgh,PA,MF,Wells,Bank,FR,325924,310281,60
2528,Pittsburgh,PA,MF,EDS CU,Credit Union,FR,250638,275977,0
2529,Pittsburgh,PA,MF,EDS CU,Credit Union,ARM,192172,196481,60
2530,Pittsburgh,PA,MF,National City,Bank,ARM,150121,101982,30
2531,Pittsburgh,PA,SFA,Chase,Bank,ARM,550000,449533,90
2532,Pittsburgh,PA,CO,Fifth Third,Thrift,FR,192172,196481,30
2533,Pittsburgh,PA,SFA,Fifth Third,Thrift,FR,150121,101982,30
2534,Richmond,VA,SFA,National City,Bank,FR,325924,310281,0
2535,Richmond,VA,SFA,National City,Bank,FR,250638,275977,0
2536,Richmond,VA,SFA,National City,Bank,FR,240287,296515,0
2537,Richmond,VA,SFA,Fifth Third,Thrift,ARM,150121,101982,30
2537,Richmond,VA,SFA,Fifth Third,Thrift,ARM,150121,101982,90
2538,Richmond,VA,SFA,BofA,Bank,FR,550000,449533,60
2539,Richmond,VA,MF,EDS CU,Credit Union,FR,192172,196481,60
2540,Richmond,VA,CO,First Horizon,Mtg Company,FR,150121,101982,90
2541,Richmond,VA,CO,First Horizon,Mtg Company,FR,550000,449533,60
2542,Richmond,VA,MF,Wells,Bank,FR,250638,275977,0
2543,Richmond,VA,MF,Fifth Third,Thrift,ARM,240287,296515,REO
2544,Richmond,VA,CO,PHH,Mtg Company,ARM,150121,200000,0
2545,Richmond,VA,MF,PHH,Mtg Company,FR,550000,650000,0
2546,Richmond,VA,SFA,Chase,Bank,FR,192172,196481,0
2547,Richmond,VA,SFA,First Horizon,Mtg Company,FR,150121,230000,0
2548,Richmond,VA,SFA,National City,Bank,ARM,550000,555000,30
2549,Richmond,VA,SFA,National City,Bank,FR,250638,275977,0
2550,Richmond,VA,SFA,EDS CU,Credit Union,FR,240287,296515,REO
2551,Richmond,VA,MF,PHH,Mtg Company,FR,325924,340000,0
2552,Richmond,VA,CO,BofA,Bank,FR,550000,449533,90
2553,Richmond,VA,CO,BofA,Bank,FR,192172,196481,30
2554,Richmond,VA,MF,Fifth Third,Thrift,ARM,150121,215000,0
2555,Richmond,VA,MF,National City,Bank,ARM,550000,800000,0
2556,Richmond,VA,CO,EDS CU,Credit Union,FR,192172,196481,0
2557,Richmond,VA,MF,National City,Bank,FR,240287,296515,0
2558,Richmond,VA,SFA,National City,Bank,FR,150121,160000,30
2558,Richmond,VA,SFA,National City,Bank,FR,150121,160000,90
2559,Richmond,VA,SFA,Chase,Bank,ARM,550000,650000,60
2560,Richmond,VA,SFA,Fifth Third,Thrift,FR,192172,196481,60
2560,Richmond,VA,SFA,Fifth Third,Thrift,FR,192172,196481,REO
2561,Richmond,VA,SFA,BofA,Bank,FR,150121,175000,30
2562,Richmond,VA,SFA,BofA,Bank,FR,550000,700000,0
2563,Richmond,VA,MF,EDS CU,Credit Union,FR,250638,275977,0
2564,Richmond,VA,CO,First Horizon,Mtg Company,FR,240287,296515,REO
2565,Richmond,VA,CO,Wells,Bank,ARM,150121,101982,90
2566,Richmond,VA,MF,Wells,Bank,ARM,550000,555555,0
2567,Richmond,VA,MF,Fifth Third,Thrift,FR,192172,196481,0
2568,Richmond,VA,CO,PHH,Mtg Company,FR,150121,210000,30
2568,Richmond,VA,CO,PHH,Mtg Company,FR,150121,210000,90
2569,Richmond,VA,MF,Chase,Bank,FR,550000,605000,60
2570,Richmond,VA,SFA,First Horizon,Mtg Company,ARM,250638,275977,0
2571,Richmond,VA,SFA,First Horizon,Mtg Company,FR,240287,296515,REO
2572,Richmond,VA,SFA,National City,Bank,FR,325924,310281,60
2573,Richmond,VA,SFA,EDS CU,Credit Union,FR,550000,449533,90
2574,Richmond,VA,SFA,PHH,Mtg Company,FR,192172,196481,60
2575,Richmond,VA,MF,PHH,Mtg Company,FR,150121,210000,0
2576,Richmond,VA,CO,Chase,Bank,ARM,550000,570200,0
2577,Richmond,VA,CO,PHH,Mtg Company,ARM,192172,196481,0
2578,Richmond,VA,MF,Wells,Bank,FR,240287,296515,0
2579,Richmond,VA,MF,PHH,Mtg Company,FR,325924,219316,30
2580,Richmond,VA,CO,EDS CU,Credit Union,FR,250638,275977,0
2581,Richmond,VA,MF,National City,Bank,ARM,192172,196481,30
2582,Richmond,VA,SFA,Chase,Bank,FR,150121,101982,30
2583,Richmond,VA,SFA,National City,Bank,FR,550000,449533,90
2584,Richmond,VA,SFA,Fifth Third,Thrift,FR,192172,160000,60
2585,Richmond,VA,SFA,BofA,Bank,FR,240287,296515,0
2586,Richmond,VA,SFA,EDS CU,Credit Union,FR,325924,310281,60
2587,Richmond,VA,MF,BofA,Bank,ARM,250638,275977,0
2588,Richmond,VA,CO,First Horizon,Mtg Company,ARM,192172,196481,60
2589,Richmond,VA,CO,Wells,Bank,FR,150121,101982,30
2590,Richmond,VA,MF,Fifth Third,Thrift,FR,550000,449533,90
2591,Richmond,VA,MF,Wells,Bank,FR,192172,196481,30
2592,Richmond,VA,CO,PHH,Mtg Company,ARM,150121,101982,30
2593,Richmond,VA,MF,Chase,Bank,FR,325924,310281,0
2594,Richmond,VA,SFA,First Horizon,Mtg Company,FR,250638,275977,0
2595,Richmond,VA,SFA,Wells,Bank,FR,240287,296515,0
2596,Richmond,VA,SFA,Wells,Bank,FR,150121,101982,30
2596,Richmond,VA,SFA,Wells,Bank,FR,150121,101982,90
2597,Richmond,VA,SFA,First Horizon,Mtg Company,FR,550000,449533,60
2598,Richmond,VA,SFA,BofA,Bank,ARM,192172,196481,60
2599,Richmond,VA,MF,Chase,Bank,ARM,150121,101982,90
2600,Richmond,VA,CO,Chase,Bank,FR,550000,449533,60
2601,Richmond,VA,CO,PHH,Mtg Company,FR,250638,275977,0
2602,Richmond,VA,MF,Wells,Bank,FR,240287,296515,REO
2603,Richmond,VA,MF,EDS CU,Credit Union,ARM,150121,200000,0
2604,Richmond,VA,CO,EDS CU,Credit Union,FR,550000,650000,0
2605,Richmond,VA,MF,National City,Bank,FR,192172,196481,0
2606,Richmond,VA,SFA,Chase,Bank,FR,150121,230000,0
2607,Richmond,VA,SFA,Fifth Third,Thrift,FR,550000,555000,30
2608,Richmond,VA,SFA,Fifth Third,Thrift,FR,250638,275977,0
2609,Richmond,VA,SFA,BofA,Bank,ARM,240287,296515,REO
2610,Richmond,VA,SFA,EDS CU,Credit Union,ARM,325924,340000,0
2611,Richmond,VA,MF,First Horizon,Mtg Company,FR,550000,449533,90
2612,Richmond,VA,CO,First Horizon,Mtg Company,FR,192172,196481,30
2929,Seattle,WA,CO,Chase,Bank,FR,240287,296515,REO
2930,Seattle,WA,CO,Chase,Bank,ARM,325924,310281,60
2931,Seattle,wa,CO,Chase,Bank,FR,550000,449533,90
2932,Seattle,WA,CO,National City,Bank,FR,192172,196481,60
2933,Seattle,wa,MF,EDS CU,Credit Union,FR,150121,210000,0
2934,Seattle,WA,SFA,PHH,Mtg Company,FR,550000,570200,0
2935,Seattle,WA,SFA,EDS CU,Credit Union,FR,192172,196481,0
2936,Seattle,WA,MF,BofA,Bank,ARM,240287,296515,0
2937,Seattle,wa,SFA,Fifth Third,Thrift,ARM,325924,219316,30
2938,Seattle,WA,SFA,National City,Bank,ARM,250638,275977,0
2939,Seattle,WA,MF,Fifth Third,Thrift,FR,192172,196481,30
2940,Seattle,WA,CO,Wells,Bank,FR,150121,101982,30
2941,Seattle,WA,CO,First Horizon,Mtg Company,ARM,550000,449533,90
2942,Seattle,WA,CO,BofA,Bank,FR,192172,160000,60
2943,Seattle,WA,CO,First Horizon,Mtg Company,FR,240287,296515,0
2944,Seattle,WA,CO,Chase,Bank,FR,325924,310281,60
2945,Seattle,WA,MF,PHH,Mtg Company,FR,250638,275977,0
2946,Seattle,WA,SFA,Wells,Bank,FR,192172,196481,60
2947,Seattle,WA,SFA,PHH,Mtg Company,ARM,150121,101982,30
2948,Seattle,WA,MF,EDS CU,Credit Union,ARM,550000,449533,90
2949,Seattle,WA,SFA,National City,Bank,ARM,192172,196481,30
2950,Seattle,WA,SFA,Chase,Bank,FR,150121,101982,30
2951,Seattle,WA,MF,PHH,Mtg Company,FR,325924,310281,0
2952,Seattle,WA,CO,PHH,Mtg Company,ARM,250638,275977,0
2953,Seattle,WA,CO,Chase,Bank,FR,240287,296515,0
2954,Seattle,WA,CO,First Horizon,Mtg Company,FR,150121,101982,30
2954,Seattle,WA,CO,First Horizon,Mtg Company,FR,150121,101982,90
2955,Seattle,WA,CO,National City,Bank,FR,550000,449533,60
2956,Seattle,WA,CO,National City,Bank,FR,192172,196481,60
2957,Seattle,WA,MF,EDS CU,Credit Union,FR,150121,101982,90
2958,Seattle,WA,SFA,PHH,Mtg Company,ARM,550000,449533,60
2959,Seattle,WA,SFA,BofA,Bank,ARM,250638,275977,0
2960,Seattle,WA,MF,BofA,Bank,ARM,240287,296515,REO
2961,Seattle,WA,SFA,Fifth Third,Thrift,FR,150121,200000,0
2962,Seattle,WA,SFA,National City,Bank,FR,550000,650000,0
2963,Seattle,WA,MF,Wells,Bank,ARM,192172,196481,0
2964,Seattle,WA,CO,First Horizon,Mtg Company,FR,150121,230000,0
2965,Seattle,WA,CO,First Horizon,Mtg Company,FR,550000,555000,30
2966,Seattle,WA,CO,BofA,Bank,FR,250638,275977,0
2967,Seattle,WA,CO,Chase,Bank,FR,240287,296515,REO
2968,Seattle,WA,CO,PHH,Mtg Company,FR,325924,340000,0
2969,Seattle,WA,MF,PHH,Mtg Company,ARM,550000,449533,90
2970,Seattle,WA,SFA,Wells,Bank,ARM,192172,196481,30
2971,Seattle,WA,SFA,First Horizon,Mtg Company,ARM,150121,215000,0
2972,Seattle,WA,MF,Wells,Bank,FR,550000,800000,0
2973,Seattle,WA,SFA,Fifth Third,Thrift,FR,192172,196481,0
2974,Seattle,WA,SFA,Fifth Third,Thrift,ARM,240287,296515,0
2975,Seattle,WA,MF,PHH,Mtg Company,FR,150121,160000,30
2975,Seattle,WA,MF,PHH,Mtg Company,FR,150121,160000,90
2976,Seattle,WA,CO,Chase,Bank,FR,550000,650000,60
2977,Seattle,WA,CO,First Horizon,Mtg Company,FR,192172,196481,60
2977,Seattle,WA,CO,First Horizon,Mtg Company,FR,192172,196481,REO
2978,Seattle,WA,CO,First Horizon,Mtg Company,FR,150121,175000,30
2979,Seattle,WA,CO,National City,Bank,FR,550000,700000,0
2980,Seattle,WA,CO,EDS CU,Credit Union,ARM,250638,275977,0
2981,Seattle,WA,MF,PHH,Mtg Company,ARM,240287,296515,REO
2982,Seattle,WA,SFA,PHH,Mtg Company,ARM,150121,101982,90
2983,Seattle,WA,SFA,BofA,Bank,FR,550000,555555,0
2984,Seattle,WA,MF,Fifth Third,Thrift,FR,192172,196481,0
2985,Seattle,WA,SFA,National City,Bank,ARM,150121,210000,30
2985,Seattle,WA,SFA,National City,Bank,ARM,150121,210000,90
2986,Seattle,WA,SFA,National City,Bank,FR,550000,605000,60
2987,Seattle,WA,MF,Wells,Bank,FR,250638,275977,0
2988,Seattle,WA,CO,First Horizon,Mtg Company,FR,240287,296515,REO
2989,Seattle,WA,CO,BofA,Bank,FR,325924,310281,60
2990,Seattle,WA,CO,BofA,Bank,FR,550000,449533,90
2991,Seattle,WA,CO,Fifth Third,Thrift,ARM,192172,196481,60
2992,Seattle,WA,CO,BofA,Bank,ARM,150121,210000,0
2993,Seattle,WA,MF,EDS CU,Credit Union,ARM,550000,570200,0
2994,Seattle,WA,SFA,First Horizon,Mtg Company,FR,192172,196481,0
2995,Seattle,WA,SFA,First Horizon,Mtg Company,FR,240287,296515,0
2996,Seattle,WA,MF,Wells,Bank,ARM,325924,219316,30
2997,Seattle,WA,SFA,Fifth Third,Thrift,FR,250638,275977,0
2998,Seattle,WA,SFA,PHH,Mtg Company,FR,192172,196481,30
2999,Seattle,WA,MF,PHH,Mtg Company,FR,150121,101982,30
3000,Seattle,WA,CO,Chase,Bank,FR,550000,449533,90
3001,Seattle,WA,CO,First Horizon,Mtg Company,FR,192172,160000,60
3002,Seattle,WA,CO,National City,Bank,ARM,240287,296515,0
3003,Seattle,WA,CO,National City,Bank,ARM,325924,310281,60
3004,Seattle,WA,CO,EDS CU,Credit Union,ARM,250638,275977,0
3005,Seattle,WA,MF,PHH,Mtg Company,FR,192172,196481,60
3006,Seattle,WA,SFA,BofA,Bank,FR,150121,101982,30
3007,Seattle,WA,SFA,BofA,Bank,ARM,550000,449533,90
3008,St. Louis,MO,CO,PHH,Mtg Company,ARM,192172,196481,30
3009,St. Louis,MO,SFA,PHH,Mtg Company,ARM,150121,101982,30
3010,St. Louis,MO,SFA,EDS CU,Credit Union,FR,325924,310281,0
3011,St. Louis,MO,CO,EDS CU,Credit Union,FR,250638,275977,0
3012,St. Louis,MO,CO,National City,Bank,FR,240287,296515,0
3013,St. Louis,MO,SFA,Chase,Bank,ARM,150121,101982,30
3013,St. Louis,MO,SFA,Chase,Bank,ARM,150121,101982,90
3014,St. Louis,MO,CO,Fifth Third,Thrift,FR,550000,449533,60
3015,St. Louis,MO,MF,Fifth Third,Thrift,FR,192172,196481,60
3016,St. Louis,MO,MF,BofA,Bank,FR,150121,101982,90
3017,St. Louis,MO,MF,EDS CU,Credit Union,FR,550000,449533,60
3018,St. Louis,MO,MF,First Horizon,Mtg Company,ARM,250638,275977,0
3019,St. Louis,MO,SFA,First Horizon,Mtg Company,ARM,240287,296515,REO
3020,St. Louis,MO,CO,Wells,Bank,ARM,150121,200000,0
3021,St. Louis,MO,SFA,Fifth Third,Thrift,FR,550000,650000,0
3022,St. Louis,MO,SFA,PHH,Mtg Company,FR,192172,196481,0
3023,St. Louis,MO,CO,PHH,Mtg Company,FR,150121,230000,0
3024,St. Louis,MO,CO,Chase,Bank,ARM,550000,555000,30
3025,St. Louis,MO,SFA,First Horizon,Mtg Company,FR,250638,275977,0
3026,St. Louis,MO,CO,National City,Bank,FR,240287,296515,REO
3027,St. Louis,MO,MF,National City,Bank,FR,325924,340000,0
3028,St. Louis,MO,MF,EDS CU,Credit Union,FR,550000,449533,90
3029,St. Louis,MO,MF,PHH,Mtg Company,ARM,192172,196481,30
3030,St. Louis,MO,MF,Chase,Bank,ARM,150121,215000,0
3031,St. Louis,MO,SFA,PHH,Mtg Company,ARM,550000,800000,0
3032,St. Louis,MO,CO,Wells,Bank,FR,192172,196481,0
3033,St. Louis,MO,SFA,Wells,Bank,FR,240287,296515,0
3034,St. Louis,MO,SFA,EDS CU,Credit Union,FR,150121,160000,30
3034,St. Louis,MO,SFA,EDS CU,Credit Union,FR,150121,160000,90
3035,St. Louis,MO,CO,National City,Bank,ARM,550000,650000,60
3036,St. Louis,MO,CO,Chase,Bank,FR,192172,196481,60
3036,St. Louis,MO,CO,Chase,Bank,FR,192172,196481,REO
3037,St. Louis,MO,SFA,Chase,Bank,FR,150121,175000,30
3038,St. Louis,MO,CO,Fifth Third,Thrift,FR,550000,700000,0
3039,St. Louis,MO,MF,BofA,Bank,FR,250638,275977,0
3040,St. Louis,MO,MF,EDS CU,Credit Union,ARM,240287,296515,REO
3041,St. Louis,MO,MF,EDS CU,Credit Union,ARM,150121,101982,90
3042,St. Louis,MO,MF,First Horizon,Mtg Company,ARM,550000,555555,0
3043,St. Louis,MO,SFA,Wells,Bank,FR,192172,196481,0
3044,St. Louis,MO,CO,Fifth Third,Thrift,FR,150121,210000,30
3044,St. Louis,MO,CO,Fifth Third,Thrift,FR,150121,210000,90
3045,St. Louis,MO,SFA,Fifth Third,Thrift,FR,550000,605000,60
3046,St. Louis,MO,SFA,PHH,Mtg Company,ARM,250638,275977,0
3047,St. Louis,MO,CO,Chase,Bank,FR,240287,296515,REO
3048,St. Louis,MO,CO,First Horizon,Mtg Company,FR,325924,310281,60
3049,St. Louis,MO,SFA,First Horizon,Mtg Company,FR,550000,449533,90
3050,St. Louis,MO,CO,Wells,Bank,FR,192172,196481,60
3051,St. Louis,MO,MF,First Horizon,Mtg Company,ARM,150121,210000,0
3052,St. Louis,MO,MF,BofA,Bank,ARM,550000,570200,0
3053,St. Louis,MO,MF,First Horizon,Mtg Company,ARM,192172,196481,0
3054,St. Louis,MO,MF,Chase,Bank,FR,240287,296515,0
3055,St. Louis,MO,SFA,PHH,Mtg Company,FR,325924,219316,30
3056,St. Louis,MO,CO,Wells,Bank,FR,250638,275977,0
3057,St. Louis,MO,SFA,PHH,Mtg Company,ARM,192172,196481,30
3058,St. Louis,MO,SFA,EDS CU,Credit Union,FR,150121,101982,30
3059,St. Louis,MO,CO,National City,Bank,FR,550000,449533,90
3060,St. Louis,MO,CO,Chase,Bank,FR,192172,160000,60
3061,St. Louis,MO,SFA,National City,Bank,FR,240287,296515,0
3062,St. Louis,MO,CO,Fifth Third,Thrift,ARM,325924,310281,60
3063,St. Louis,MO,MF,BofA,Bank,ARM,250638,275977,0
3064,St. Louis,MO,MF,EDS CU,Credit Union,ARM,192172,196481,60
3065,St. Louis,MO,MF,First Horizon,Mtg Company,FR,150121,101982,30
3066,St. Louis,MO,MF,First Horizon,Mtg Company,FR,550000,449533,90
3067,St. Louis,MO,SFA,Wells,Bank,FR,192172,196481,30
3068,St. Louis,MO,CO,Fifth Third,Thrift,ARM,150121,101982,30
3069,St. Louis,MO,SFA,BofA,Bank,FR,325924,310281,0
3070,St. Louis,MO,SFA,BofA,Bank,FR,250638,275977,0
3071,St. Louis,MO,CO,Fifth Third,Thrift,FR,240287,296515,0
3072,St. Louis,MO,CO,National City,Bank,FR,150121,101982,30
3072,St. Louis,MO,CO,National City,Bank,FR,150121,101982,90
3073,St. Louis,MO,SFA,Wells,Bank,ARM,550000,449533,60
3074,St. Louis,MO,CO,First Horizon,Mtg Company,ARM,192172,196481,60
3075,St. Louis,MO,MF,First Horizon,Mtg Company,ARM,150121,101982,90
3076,St. Louis,MO,MF,BofA,Bank,FR,550000,449533,60
3077,St. Louis,MO,MF,Chase,Bank,FR,250638,275977,0
3078,St. Louis,MO,MF,PHH,Mtg Company,FR,240287,296515,REO
3079,St. Louis,MO,SFA,PHH,Mtg Company,ARM,150121,200000,0
3080,St. Louis,MO,CO,Wells,Bank,FR,550000,650000,0
3081,St. Louis,MO,SFA,EDS CU,Credit Union,FR,192172,196481,0
3082,St. Louis,MO,SFA,National City,Bank,FR,150121,230000,0
3083,St. Louis,MO,CO,National City,Bank,FR,550000,555000,30
3084,St. Louis,MO,CO,Chase,Bank,ARM,250638,275977,0
3085,St. Louis,MO,SFA,Fifth Third,Thrift,ARM,240287,296515,REO
3086,St. Louis,MO,CO,BofA,Bank,ARM,325924,340000,0
3087,Washington,DC,SFA,Fifth Third,Thrift,FR,550000,449533,90
3088,Washington,DC,SFA,Fifth Third,Thrift,ARM,192172,196481,30
3089,Washington,DC,SFA,Fifth Third,Thrift,FR,150121,215000,0
3090,Washington,DC,SFA,Wells,Bank,ARM,550000,800000,0
3091,Washington,DC,CO,First Horizon,Mtg Company,FR,192172,196481,0
3092,Washington,DC,MF,BofA,Bank,FR,240287,296515,0
3093,Washington,DC,CO,First Horizon,Mtg Company,FR,192172,196481,30
3094,Washington,DC,CO,Chase,Bank,FR,240287,296515,0
3095,Washington,DC,MF,PHH,Mtg Company,ARM,150121,160000,30
3095,Washington,DC,MF,PHH,Mtg Company,ARM,150121,160000,90
3096,Washington,DC,MF,Wells,Bank,ARM,550000,650000,60
3097,Washington,DC,CO,PHH,Mtg Company,FR,192172,196481,60
3097,Washington,DC,CO,PHH,Mtg Company,FR,192172,196481,REO
3098,Washington,DC,SFA,EDS CU,Credit Union,FR,150121,175000,30
3099,Washington,DC,SFA,National City,Bank,ARM,550000,700000,0
3100,Washington,DC,SFA,Chase,Bank,FR,250638,275977,0
3101,Washington,DC,SFA,National City,Bank,ARM,240287,296515,REO
3102,Washington,DC,SFA,Fifth Third,Thrift,FR,150121,101982,90
3103,Washington,DC,CO,BofA,Bank,FR,550000,555555,0
3104,Washington,DC,MF,EDS CU,Credit Union,FR,192172,196481,0
3105,Washington,DC,CO,First Horizon,Mtg Company,FR,150121,210000,30
3105,Washington,DC,CO,First Horizon,Mtg Company,FR,150121,210000,90
3106,Washington,DC,CO,First Horizon,Mtg Company,ARM,550000,605000,60
3107,Washington,DC,MF,Wells,Bank,ARM,250638,275977,0
3108,Washington,DC,MF,Fifth Third,Thrift,FR,240287,296515,REO
3109,Washington,DC,CO,BofA,Bank,FR,325924,310281,60
3110,Washington,DC,SFA,BofA,Bank,ARM,550000,449533,90
3111,Washington,DC,SFA,Fifth Third,Thrift,FR,192172,196481,60
3112,Washington,DC,SFA,National City,Bank,ARM,150121,210000,0
3113,Washington,DC,SFA,Wells,Bank,FR,550000,570200,0
3114,Washington,DC,SFA,First Horizon,Mtg Company,FR,192172,196481,0
3115,Washington,DC,CO,First Horizon,Mtg Company,FR,240287,296515,0
3116,Washington,DC,MF,BofA,Bank,FR,325924,219316,30
3117,Washington,DC,CO,Chase,Bank,ARM,250638,275977,0
3118,Washington,DC,CO,PHH,Mtg Company,ARM,192172,196481,30
3119,Washington,DC,MF,PHH,Mtg Company,FR,150121,101982,30
3120,Washington,DC,MF,Wells,Bank,FR,550000,449533,90
3121,Washington,DC,CO,EDS CU,Credit Union,ARM,192172,160000,60
3122,Washington,DC,SFA,National City,Bank,FR,240287,296515,0
3123,Washington,DC,SFA,National City,Bank,ARM,325924,310281,60
3124,Washington,DC,SFA,Chase,Bank,FR,250638,275977,0
3125,Washington,DC,SFA,Fifth Third,Thrift,FR,192172,196481,60
3126,Washington,DC,SFA,BofA,Bank,FR,150121,101982,30
3127,Washington,DC,CO,BofA,Bank,FR,550000,449533,90
3128,Washington,DC,MF,EDS CU,Credit Union,ARM,192172,196481,30
3129,Washington,DC,CO,National City,Bank,ARM,150121,101982,30
3130,Washington,DC,CO,EDS CU,Credit Union,FR,325924,310281,0
3131,Washington,DC,MF,PHH,Mtg Company,FR,250638,275977,0
3132,Washington,DC,MF,PHH,Mtg Company,ARM,240287,296515,0
